"Language,""Level"",""acc"",""accuracy"",""age"",""average_response_time"",""avg_rt"",""b0"",""b1"",""background"",""canvas_backend"",""clock_backend"",""color_backend"",""compensation"",""condition"",""coordinates"",""correct"",""correct_welcome"",""count_Baseline_loop"",""count_Baseline_task"",""count_Context_condition"",""count_Context_loop"",""count_Pre_experiment"",""count_age"",""count_baseline_sequence"",""count_baseline_setup"",""count_baseline_test"",""count_baseline_test_1"",""count_baseline_test_sequence"",""count_con_test"",""count_con_test_"",""count_con_test_sequence"",""count_context_sequence"",""count_distraction_sequence"",""count_distraction_sequence_1"",""count_distraction_task"",""count_distraction_task_1"",""count_expSequence"",""count_experiment"",""count_experiment_loop"",""count_inner_baseline"",""count_inner_baseline_sequence"",""count_inner_context"",""count_inner_context_sequence"",""count_instructions"",""count_instructions_1"",""count_instructions_distraction"",""count_instructions_distraction_1"",""count_instructions_test"",""count_instructions_test_1"",""count_instructions_test_level"",""count_language"",""count_learning_session_setup"",""count_learning_session_setup_1"",""count_new_form_multiple_choice"",""count_new_inline_script"",""count_new_logger"",""count_new_logger_1"",""count_pre_test"",""count_present_distraction_1"",""count_present_distraction_1_1"",""count_present_distraction_1_2"",""count_present_trial"",""count_present_trial_1"",""count_save_data"",""count_save_data_1"",""count_shuffling"",""count_slimstampen_bs_setup"",""count_slimstampen_setup"",""count_test_level"",""count_test_sequence"",""count_test_setup"",""count_test_setup_1"",""count_trial_sequence"",""count_trial_sequence_1"",""count_welcome"",""datetime"",""description"",""disable_garbage_collection"",""empty_column"",""experiment_file"",""experiment_path"",""feedback_duration"",""font_bold"",""font_family"",""font_italic"",""font_size"",""font_underline"",""foreground"",""form_clicks"",""form_response"",""fullscreen"",""height"",""ignore_this_variable"",""inter_trial_interval"",""keyboard_backend"",""logfile"",""mouse_backend"",""num_tested_correct"",""num_tested_correct_1"",""num_words_tested"",""num_words_tested_1"",""opensesame_codename"",""opensesame_version"",""pretest_num"",""pretest_start_time"",""psychopy_waitblanking"",""response"",""response_instructions"",""response_instructions_1"",""response_instructions_distraction"",""response_instructions_distraction_1"",""response_instructions_test"",""response_instructions_test_1"",""response_instructions_test_level"",""response_time"",""response_time_instructions"",""response_time_instructions_1"",""response_time_instructions_distraction"",""response_time_instructions_distraction_1"",""response_time_instructions_test"",""response_time_instructions_test_1"",""response_time_instructions_test_level"",""response_time_welcome"",""response_welcome"",""round_decimals"",""sampler_backend"",""seen_facts_bs"",""seen_facts_con"",""session_duration"",""session_start_time"",""sound_buf_size"",""sound_channels"",""sound_freq"",""sound_sample_size"",""start"",""subject_nr"",""subject_parity"",""test_bs"",""test_con"",""test_done"",""test_num_bs"",""test_num_con"",""time_Baseline_loop"",""time_Baseline_task"",""time_Context_condition"",""time_Context_loop"",""time_Pre_experiment"",""time_age"",""time_baseline_sequence"",""time_baseline_setup"",""time_baseline_test"",""time_baseline_test_1"",""time_baseline_test_sequence"",""time_con_test"",""time_con_test_"",""time_con_test_sequence"",""time_context_sequence"",""time_distraction_sequence"",""time_distraction_sequence_1"",""time_distraction_task"",""time_distraction_task_1"",""time_expSequence"",""time_experiment"",""time_experiment_loop"",""time_inner_baseline"",""time_inner_baseline_sequence"",""time_inner_context"",""time_inner_context_sequence"",""time_instructions"",""time_instructions_1"",""time_instructions_distraction"",""time_instructions_distraction_1"",""time_instructions_test"",""time_instructions_test_1"",""time_instructions_test_level"",""time_language"",""time_learning_session_setup"",""time_learning_session_setup_1"",""time_new_form_multiple_choice"",""time_new_inline_script"",""time_new_logger"",""time_new_logger_1"",""time_pre_test"",""time_present_distraction_1"",""time_present_distraction_1_1"",""time_present_distraction_1_2"",""time_present_trial"",""time_present_trial_1"",""time_save_data"",""time_save_data_1"",""time_shuffling"",""time_slimstampen_bs_setup"",""time_slimstampen_setup"",""time_test_level"",""time_test_sequence"",""time_test_setup"",""time_test_setup_1"",""time_trial_sequence"",""time_trial_sequence_1"",""time_up"",""time_up2"",""time_welcome"",""title"",""total_correct"",""total_response_time"",""total_responses"",""trial_num"",""trial_num_baseline"",""uniform_coordinates"",""width""";;;
"11,""Word(fact_id=11, question='plotseling', answer=['suddenly', 'abruptly'])"",232622.1372,15422.109299999662,False,11,plotseling,""['suddenly', 'abruptly']""";;;
;;;
"12,""Word(fact_id=12, question='optreden', answer=['performance', 'action', 'perform'])"",250598.10920000018,4507.882399999304,False,12,optreden,""['performance', 'action', 'perform']""";;;
;;;
"13,""Word(fact_id=13, question='ontspannen', answer=['relax', 'relaxing', 'relaxed'])"",258413.02779999934,22242.335599999933,False,13,ontspannen,""['relax', 'relaxing', 'relaxed']""";;;
;;;
"14,""Word(fact_id=14, question='betrouwbaar', answer=['reliable', 'trustworthy'])"",283221.4210999991,17787.314100000018,False,14,betrouwbaar,""['reliable', 'trustworthy']""";;;
;;;
"15,""Word(fact_id=15, question='weigeren', answer=['refuse', 'deny', 'decline'])"",305281.5627999989,12817.075500001025,False,15,weigeren,""['refuse', 'deny', 'decline']""";;;
;;;
"16,""Word(fact_id=16, question='loopbaan', answer=['career'])"",321193.1917000002,9274.09459999943,False,16,loopbaan,['career']";;;
;;;
"17,""Word(fact_id=17, question='frappant', answer=['striking', 'strikingly '])"",333439.6075000004,5779.531999998668,False,17,frappant,""['striking', 'strikingly ']""";;;
;;;
"18,""Word(fact_id=18, question='raadsel', answer=['puzzle', 'riddle'])"",342386.7078999992,inf,False,18,raadsel,""['puzzle', 'riddle']""";;;
;;;
"19,""Word(fact_id=19, question='bijkomend', answer=['additional', 'secondary', 'additionally'])"",352166.59249999974,1946.1757999997935,False,19,bijkomend,""['additional', 'secondary', 'additionally']""";;;
;;;
;;;
trial,start_time,rt,correct,fact_id,question,context_1,context_2,answer,chosen_context,encounter_2,reading_time,fogetting_rate;;;
;;;
"1,1781339.4131000005,9081.7864000001,False,1,vergeten,Ben je nou alweer je sleutel <b>vergeten</b>?,""Sorry,we waren <b>vergeten</b> de wiki aan te passen."",forget";to forget;forgot,Ben je nou alweer je sleutel <b>vergeten</b>?,False,719.6,0.3;
;;;
"2,1794434.796899999,1328.4976000015158,True,1,vergeten,Ben je nou alweer je sleutel <b>vergeten</b>?,""Sorry,we waren <b>vergeten</b> de wiki aan te passen."",forget";to forget;forgot,Ben je nou alweer je sleutel <b>vergeten</b>?,False,719.6,0.250390625;
;;;
3,1799090.306599999,1441.85780000058,False,2,alternatief,Ik vind thee geen goed <b>alternatief</b> voor koffie.,Ik heb een <b>alternatief</b> voorstel.,alternative,Ik vind thee geen goed <b>alternatief</b> voor koffie.,False,895.1,0.3;;;
;;;
4,1805070.5581000003,5735.184499999275,False,3,vaag,Ik heb een <b>vaag</b> idee van wat ik wil doen voor mijn scriptie.,Het plan kwam niet verder dan een <b>vage</b> gedachte.,vague,Ik heb een <b>vaag</b> idee van wat ik wil doen voor mijn scriptie.,False,1148.6,0.3;;;
;;;
5,1813051.7424999997,1217.0695999995805,True,2,alternatief,Ik vind thee geen goed <b>alternatief</b> voor koffie.,Ik heb een <b>alternatief</b> voorstel.,alternative,Ik vind thee geen goed <b>alternatief</b> voor koffie.,False,895.1,0.250390625;;;
;;;
6,1819017.7172999992,1078.351500000339,True,3,vaag,Ik heb een <b>vaag</b> idee van wat ik wil doen voor mijn scriptie.,Het plan kwam niet verder dan een <b>vage</b> gedachte.,vague,Ik heb een <b>vaag</b> idee van wat ik wil doen voor mijn scriptie.,False,1148.6,0.250390625;;;
;;;
7,1822383.7750999993,1668.4096999997273,False,4,bewaren,Ik vind het fijn om al mijn bonnetjes in een map te <b>bewaren</b>.,Hoe lang kun je deze kaas <b>bewaren</b>?,keep;to keep,Ik vind het fijn om al mijn bonnetjes in een map te <b>bewaren</b>.,False,1148.6,0.3;;
;;;
8,1826764.1781000001,1864.1542000004556,False,5,verwachten,Ze <b>verwachten</b> dat het morgen gaat regenen.,Wij <b>verwachten</b> dat jij het goed gaat doen.,expect;to expect,Ze <b>verwachten</b> dat het morgen gaat regenen.,False,797.6,0.3;;
;;;
9,1831046.1316,1483.6144000003114,True,4,bewaren,Ik vind het fijn om al mijn bonnetjes in een map te <b>bewaren</b>.,Hoe lang kun je deze kaas <b>bewaren</b>?,keep;to keep,Ik vind het fijn om al mijn bonnetjes in een map te <b>bewaren</b>.,False,1148.6,0.250390625;;
;;;
10,1834745.046099999,891.8151000016369,True,5,verwachten,Ze <b>verwachten</b> dat het morgen gaat regenen.,Wij <b>verwachten</b> dat jij het goed gaat doen.,expect;to expect,Ze <b>verwachten</b> dat het morgen gaat regenen.,False,797.6,0.250390625;;
;;;
11,1838311.5101999992,1261.640000000596,False,6,matig,De burger smaakte een beetje <b>matig</b>.,Ik ben <b>matig</b> enthousiast over deze activiteit.,mediocre,De burger smaakte een beetje <b>matig</b>.,False,661.1,0.3;;;
;;;
12,1841826.2632999995,4983.641700000502,False,7,vervelend,Ik vind het <b>vervelend</b> als de koffie op is.,Doe eens niet zo <b>vervelend</b>.,annoying,Ik vind het <b>vervelend</b> als de koffie op is.,False,797.6,0.3;;;
;;;
13,1850223.5172000001,1844.8143999993335,True,6,matig,De burger smaakte een beetje <b>matig</b>.,Ik ben <b>matig</b> enthousiast over deze activiteit.,mediocre,De burger smaakte een beetje <b>matig</b>.,False,661.1,0.250390625;;;
;;;
14,1854923.7119999998,559.2388999992982,True,7,vervelend,Ik vind het <b>vervelend</b> als de koffie op is.,Doe eens niet zo <b>vervelend</b>.,annoying,Ik vind het <b>vervelend</b> als de koffie op is.,False,797.6,0.250390625;;;
;;;
15,1858304.5982999993,3789.3973999999,False,8,uitnodigen,Ik wil je graag <b>uitnodigen</b> voor mijn verjaardag.,Ze <b>nodigen</b> elke kunstenaar uit voor de expositie.,invite;to invite,Ik wil je graag <b>uitnodigen</b> voor mijn verjaardag.,False,914.6,0.3;;
;;;
16,1865985.7658000002,2018.9694999989588,False,9,woede,Ik probeer mijn <b>woede</b> te onderdrukken.,Ik vind <b>woede</b> moeilijk om mee om te gaan.,rage;anger,Ik probeer mijn <b>woede</b> te onderdrukken.,False,719.6,0.3;;
;;;
17,1870184.385299999,845.0627000003587,True,8,uitnodigen,Ik wil je graag <b>uitnodigen</b> voor mijn verjaardag.,Ze <b>nodigen</b> elke kunstenaar uit voor de expositie.,invite;to invite,Ik wil je graag <b>uitnodigen</b> voor mijn verjaardag.,False,914.6,0.250390625;;
;;;
18,1873482.9683000008,286.12389999930747,True,9,woede,Ik probeer mijn <b>woede</b> te onderdrukken.,Ik vind <b>woede</b> moeilijk om mee om te gaan.,rage;anger,Ik probeer mijn <b>woede</b> te onderdrukken.,False,719.6,0.250390625;;
;;;
19,1876148.2656000007,2969.040599999018,False,10,behoefte,Ik heb <b>behoefte</b> aan avondeten.,Kinderen hebben <b>behoefte</b> aan veiligheid.,need,Ik heb <b>behoefte</b> aan avondeten.,False,563.6,0.3;;;
;;;
20,1882379.8688999997,3594.487399999518,False,11,algemeen,Dat is niet <b>algemeen</b> bekend.,Over het <b>algemeen</b> ben ik hier heel goed in.,general,Dat is niet <b>algemeen</b> bekend.,False,524.6,0.3;;;
;;;
21,1889062.3598000002,2192.490999999689,True,10,behoefte,Ik heb <b>behoefte</b> aan avondeten.,Kinderen hebben <b>behoefte</b> aan veiligheid.,need,Ik heb <b>behoefte</b> aan avondeten.,False,563.6,0.250390625;;;
;;;
22,1893327.5159999994,7291.536200000439,False,11,algemeen,Dat is niet <b>algemeen</b> bekend.,Over het <b>algemeen</b> ben ik hier heel goed in.,general,Dat is niet <b>algemeen</b> bekend.,False,524.6,0.349609375;;;
;;;
23,1903874.9122999997,2191.652900001034,False,12,gemiddeld,Deze opleiding heeft <b>gemiddeld</b> 60 studenten per jaar.,De temperatuur in Nederland is <b>gemiddeld</b> 15 graden.,average;on average,Deze opleiding heeft <b>gemiddeld</b> 60 studenten per jaar.,False,1012.1,0.3;;
;;;
24,1910305.6342,5546.861900000367,False,13,onderdeel,Ik mis een <b>onderdeel</b> van mijn IKEA kast.,Deze opleiding is een <b>onderdeel</b> van de Rijksuniversiteit Groningen.,part;part of,Ik mis een <b>onderdeel</b> van mijn IKEA kast.,False,758.6,0.3;;
;;;
25,1920086.8632000003,5268.055900000036,True,12,gemiddeld,Deze opleiding heeft <b>gemiddeld</b> 60 studenten per jaar.,De temperatuur in Nederland is <b>gemiddeld</b> 15 graden.,average;on average,Deze opleiding heeft <b>gemiddeld</b> 60 studenten per jaar.,False,1012.1,0.349609375;;
;;;
26,1928515.2894999993,1692.1211000008043,True,13,onderdeel,Ik mis een <b>onderdeel</b> van mijn IKEA kast.,Deze opleiding is een <b>onderdeel</b> van de Rijksuniversiteit Groningen.,part;part of,Ik mis een <b>onderdeel</b> van mijn IKEA kast.,False,758.6,0.250390625;;
;;;
27,1932398.1318000006,2178.346399999922,True,11,algemeen,Dat is niet <b>algemeen</b> bekend.,Over het <b>algemeen</b> ben ik hier heel goed in.,general,Dat is niet <b>algemeen</b> bekend.,False,524.6,0.30000000000000004;;;
;;;
"28,1941312.3386999995,4400.610000000801,False,1,vergeten,Ben je nou alweer je sleutel <b>vergeten</b>?,""Sorry,we waren <b>vergeten</b> de wiki aan te passen."",forget";to forget;forgot,vergeten,False,719.6,0.29999999999999993;
;;;
29,1948111.5955000005,2116.089299999643,True,12,gemiddeld,Deze opleiding heeft <b>gemiddeld</b> 60 studenten per jaar.,De temperatuur in Nederland is <b>gemiddeld</b> 15 graden.,average;on average,Deze opleiding heeft <b>gemiddeld</b> 60 studenten per jaar.,False,1012.1,0.33984375;;
;;;
30,1952991.8529999997,979.3339000006672,True,2,alternatief,Ik vind thee geen goed <b>alternatief</b> voor koffie.,Ik heb een <b>alternatief</b> voorstel.,alternative,alternatief,False,895.1,0.20078125;;;
;;;
31,1957507.4657999994,1992.080100000836,True,4,bewaren,Ik vind het fijn om al mijn bonnetjes in een map te <b>bewaren</b>.,Hoe lang kun je deze kaas <b>bewaren</b>?,keep;to keep,bewaren,False,1148.6,0.20078125;;
;;;
32,1961522.4113000003,2118.6798000000417,False,5,verwachten,Ze <b>verwachten</b> dat het morgen gaat regenen.,Wij <b>verwachten</b> dat jij het goed gaat doen.,expect;to expect,verwachten,False,797.6,0.29999999999999993;;
;;;
33,1965620.8339000004,1589.065500000259,True,3,vaag,Ik heb een <b>vaag</b> idee van wat ik wil doen voor mijn scriptie.,Het plan kwam niet verder dan een <b>vage</b> gedachte.,vague,vaag,False,1148.6,0.20078125;;;
;;;
34,1969403.9465999994,1871.0946000011172,False,14,waarschuwen,Ik ben gekomen om u te <b>waarschuwen</b>.,Het alarm bestaat om je te <b>waarschuwen</b> voor gevaar.,warn;to warn;warning,Ik ben gekomen om u te <b>waarschuwen</b>.,False,661.1,0.3;
;;;
35,1973721.8704999995,1101.1576000002678,True,6,matig,De burger smaakte een beetje <b>matig</b>.,Ik ben <b>matig</b> enthousiast over deze activiteit.,mediocre,matig,False,661.1,0.20078125;;;
;;;
36,1979133.3634999993,2760.518799999729,True,14,waarschuwen,Ik ben gekomen om u te <b>waarschuwen</b>.,Het alarm bestaat om je te <b>waarschuwen</b> voor gevaar.,warn;to warn;warning,Ik ben gekomen om u te <b>waarschuwen</b>.,False,661.1,0.3277343749999999;
;;;
37,1984250.1164999995,2339.1977000008337,False,7,vervelend,Ik vind het <b>vervelend</b> als de koffie op is.,Doe eens niet zo <b>vervelend</b>.,annoying,vervelend,False,797.6,0.29999999999999993;;;
;;;
38,1989048.7083999997,8713.116599999834,False,9,woede,Ik probeer mijn <b>woede</b> te onderdrukken.,Ik vind <b>woede</b> moeilijk om mee om te gaan.,rage;anger,woede,False,719.6,0.29999999999999993;;
;;;
39,2000543.7631000003,3563.3512999995146,False,8,uitnodigen,Ik wil je graag <b>uitnodigen</b> voor mijn verjaardag.,Ze <b>nodigen</b> elke kunstenaar uit voor de expositie.,invite;to invite,uitnodigen,False,914.6,0.29999999999999993;;
;;;
40,2006709.3458,4599.871199999936,False,15,woordenschat,Ik heb een goede <b>woordenschat</b>.,Een boek lezen doet wonderen voor je <b>woordenschat</b>.,vocabulary,Ik heb een goede <b>woordenschat</b>.,False,563.6,0.3;;;
;;;
41,2013757.1188999992,1879.6837000008672,False,14,waarschuwen,Ik ben gekomen om u te <b>waarschuwen</b>.,Het alarm bestaat om je te <b>waarschuwen</b> voor gevaar.,warn;to warn;warning,Ik ben gekomen om u te <b>waarschuwen</b>.,False,661.1,0.37734374999999987;
;;;
42,2020138.4744000006,1368.5812999992631,True,15,woordenschat,Ik heb een goede <b>woordenschat</b>.,Een boek lezen doet wonderen voor je <b>woordenschat</b>.,vocabulary,Ik heb een goede <b>woordenschat</b>.,False,563.6,0.250390625;;;
;;;
43,2024903.2793999994,1032.1779000007082,True,12,gemiddeld,Deze opleiding heeft <b>gemiddeld</b> 60 studenten per jaar.,De temperatuur in Nederland is <b>gemiddeld</b> 15 graden.,average;on average,Deze opleiding heeft <b>gemiddeld</b> 60 studenten per jaar.,False,1012.1,0.29023437500000004;;
;;;
44,2029318.0068,4019.6968000000343,True,10,behoefte,Ik heb <b>behoefte</b> aan avondeten.,Kinderen hebben <b>behoefte</b> aan veiligheid.,need,behoefte,False,563.6,0.29999999999999993;;;
;;;
"45,2036883.9129999997,inf,False,1,vergeten,Ben je nou alweer je sleutel <b>vergeten</b>?,""Sorry,we waren <b>vergeten</b> de wiki aan te passen."",forget";to forget;forgot,Ben je nou alweer je sleutel <b>vergeten</b>?,False,719.6,0.312890625;
;;;
46,2046146.8380000005,3073.8882999995258,True,14,waarschuwen,Ik ben gekomen om u te <b>waarschuwen</b>.,Het alarm bestaat om je te <b>waarschuwen</b> voor gevaar.,warn;to warn;warning,Het alarm bestaat om je te <b>waarschuwen</b> voor gevaar.,False,661.1,0.3902343749999999;
;;;
47,2051811.9554999995,6641.426300000632,False,5,verwachten,Ze <b>verwachten</b> dat het morgen gaat regenen.,Wij <b>verwachten</b> dat jij het goed gaat doen.,expect;to expect,Ze <b>verwachten</b> dat het morgen gaat regenen.,False,797.6,0.312890625;;
;;;
48,2061508.7545999996,inf,False,13,onderdeel,Ik mis een <b>onderdeel</b> van mijn IKEA kast.,Deze opleiding is een <b>onderdeel</b> van de Rijksuniversiteit Groningen.,part;part of,onderdeel,False,758.6,0.29999999999999993;;
;;;
49,2069505.8093000008,4519.997899998911,False,11,algemeen,Dat is niet <b>algemeen</b> bekend.,Over het <b>algemeen</b> ben ik hier heel goed in.,general,Dat is niet <b>algemeen</b> bekend.,False,524.6,0.349609375;;;
;;;
50,2077187.1427000007,4246.276199999498,True,7,vervelend,Ik vind het <b>vervelend</b> als de koffie op is.,Doe eens niet zo <b>vervelend</b>.,annoying,Ik vind het <b>vervelend</b> als de koffie op is.,False,797.6,0.3144531249999999;;;
;;;
51,2085386.510799999,1650.9856000011787,True,9,woede,Ik probeer mijn <b>woede</b> te onderdrukken.,Ik vind <b>woede</b> moeilijk om mee om te gaan.,rage;anger,Ik probeer mijn <b>woede</b> te onderdrukken.,False,719.6,0.250390625;;
;;;
52,2089666.2395999993,2474.798700000858,True,8,uitnodigen,Ik wil je graag <b>uitnodigen</b> voor mijn verjaardag.,Ze <b>nodigen</b> elke kunstenaar uit voor de expositie.,invite;to invite,Ik wil je graag <b>uitnodigen</b> voor mijn verjaardag.,False,914.6,0.250390625;;
;;;
53,2094598.3307999996,1871.0647999995854,True,14,waarschuwen,Ik ben gekomen om u te <b>waarschuwen</b>.,Het alarm bestaat om je te <b>waarschuwen</b> voor gevaar.,warn;to warn;warning,Het alarm bestaat om je te <b>waarschuwen</b> voor gevaar.,True,661.1,0.37734374999999987;
;;;
